product_name,user_rating,product_review
L'Oreal Paris Triple Resist Reinforcing Shampoo,5 / 5,SMELLS AMAZING!! keeps so much moisture in your hair so it looks so healthy and shiny. I love this product for my long hair
L'Oreal Paris Triple Resist Reinforcing Shampoo,5 / 5,"Shampoing en combinaison avec l'après shampoing , c'est le duo parfait pour l'entretien des cheveux, mon épouse en est très contente et ne veut que ceux là"
L'Oreal Paris Triple Resist Reinforcing Shampoo,4 / 5,"I've used few hair products from L'Oréal from shampoo to conditioner and treatments, L'Oréal triple resist it's a very good shampoo really liked how my hair felt after using this shampoo, soft and shiny."
L'Oreal Paris Triple Resist Reinforcing Shampoo,5 / 5,I bought it at #WALMART and I absolutely love it. I would definitely recommend it to everyone and I have. My friends and family all use it now because of me. It leaves your hair soooooo hydrated and refreshed. My curls are so pretty whenever I wash my hair with this and I have thick natural curly hair. I never run out of this stuff. It’s amazing lol. 🥰🥰🥰🥰🥰💜💜💜💜💜💜
L'Oreal Paris Triple Resist Reinforcing Shampoo,2 / 5,"The product is okay but it contains harmful ingredients like perfumes, limonene and linalool. The good thing is the price is reasonable and long lasting"
L'Oreal Paris Triple Resist Reinforcing Shampoo,5 / 5,"I actually enjoy using this shampoo, it smells amazing! This product helps my hair to not be so frizzy and be manageable. This makes my hair smell good and be super soft when it dries! I like this a lot!"
L'Oreal Paris Triple Resist Reinforcing Shampoo,5 / 5,ottimo schampo per i mie capelli lunghi che nei cambi stagione o nei periodi di stress cadono . Questo schampo oltre a mantenere ciò che promette lascia i capelli nutriti e profumati.
L'Oreal Paris Triple Resist Reinforcing Shampoo,5 / 5,Qu like How it works in my hair the results were great and my hair looked like it came out of a salon I also liked the price
L'Oreal Paris Triple Resist Reinforcing Shampoo,4 / 5,This shampoo smelled good. I used it for a long time but can’t seem to find it anymore so I think it’s discontinued. Worked really well with my hair. L’Oréal has great products so I’m sure there’s something comparable.
L'Oreal Paris Triple Resist Reinforcing Shampoo,5 / 5,Le shampooing qui prend soin des cheveux crépus. Un shampoing purificateur qui laisse cheveux propre et permet de les démêlés facilement.
L'Oreal Paris Triple Resist Reinforcing Shampoo,5 / 5,Have been using this since it first came out ages ago. I have always had very fragile hair constantly falling. This shampoo and conditioner are the best combo i have ever tried and cannot recommended enough. Also it’s really good for oily hair.
L'Oreal Paris Triple Resist Reinforcing Shampoo,5 / 5,Mon shampoing préféré j aime l'odeur pas trop forte mes cheveux sont doux et protéger je perd énormément mes cheveux donc c est le shampoing idéal pour moi
L'Oreal Paris Triple Resist Reinforcing Shampoo,5 / 5,I can't describe in words how much I love this shampoo and conditioner! No matter where I am I take them with me. My hair LOVE this combo
L'Oreal Paris Triple Resist Reinforcing Shampoo,5 / 5,"I have beeen bleaching my hair since my 14 years, so it’s been 17 years of doing it and damaging it. With this shampoo I felt the thickness coming back to my hair For real"
L'Oreal Paris Triple Resist Reinforcing Shampoo,4 / 5,I love the smell of this shampoo it makes your hair smell great all day long. You don't need to apply alot to geta good lather either so the bottle lasts
L'Oreal Paris Triple Resist Reinforcing Shampoo,5 / 5,"￼After the birth of my daughter, I had searched for a solution to my falling hair….I used a lot of products until I found this shampoo that really worked great on my problem….."
L'Oreal Paris Triple Resist Reinforcing Shampoo,4 / 5,"This product makes my hair smooth just with the shampoo. My hair is thin and breaks easy, this shampoo makes my hair smooth, adds volume and shine"
L'Oreal Paris Triple Resist Reinforcing Shampoo,5 / 5,Love this as I use everyday and keeps my hair feeling stronger and smelling great. The protein in this really helps keep my hair in great condition with no build up from regular use!
L'Oreal Paris Triple Resist Reinforcing Shampoo,5 / 5,I like trying different product for my everyday life and like to give reviews about the product.i really liked this product and will recommend this to everyone
L'Oreal Paris Triple Resist Reinforcing Shampoo,4 / 5,This shampoo is probably one of the best shampoos I have ever used. Makes my hair feel soft snd silky. It isn’t too expensive. Very few brands have product that match this one. Would buy one again in the future.
L'Oreal Paris Triple Resist Reinforcing Shampoo,3 / 5,Loved at first but After a while of using it made my hair seem oily. If you have ty hair though I would recommend
L'Oreal Paris Triple Resist Reinforcing Shampoo,5 / 5,"This is the product is incredible for people that have thin hair, it leaves your hair very soft, etc…"
L'Oreal Paris Triple Resist Reinforcing Shampoo,3 / 5,Geruch einzigartig auch sehen die Haare wieder frisch und erholt aus ... Allerdings nach mehreren Anwendungen fühlt sich die Haare etwa ausgetrocknet. Daher ab und zu mit anderem abwechseln.
L'Oreal Paris Triple Resist Reinforcing Shampoo,4 / 5,really good for my curly hair! causes no fall out or damage and leaves a nice smell in my hair
L'Oreal Paris Triple Resist Reinforcing Shampoo,4 / 5,"The conditioner comes in a black bottle with a pink cap. The bottle is sturdy but needs to be carefully sealed while travelling. So far, I have noticed zero leakage during my travels, so I am pretty happy with that. The fragrance is pleasant and same as Elvive shampoo. After use, it leaves my hair silky smooth.The consistency of the product is perfect, not dense neither runny. It is creamy and spreads easily in the hair and is easy to wash out; however, the product’s claim of reinforcing the hair fibre is false."
L'Oreal Paris Triple Resist Reinforcing Shampoo,4 / 5,Amaziiiingggg shampoo I use it for more than one year I like the smell I like my hair after the bath It gives my hair a glow and healthy look
L'Oreal Paris Triple Resist Reinforcing Shampoo,5 / 5,I haven’t tried a single shampoo from this line that doesn’t smell great or make my hair smooth. This and the blue are my 2 favorites. They smell amazing!!
L'Oreal Paris Triple Resist Reinforcing Shampoo,5 / 5,"Really helps reducing hair fall, whenever hair fall hits me this shampoo is my to go to shampoo for sure"
L'Oreal Paris Triple Resist Reinforcing Shampoo,5 / 5,Now i use this because i dont expect so much from my home shampoo. And i like this one because lets my hair so smooth and he smels so goood
L'Oreal Paris Triple Resist Reinforcing Shampoo,4 / 5,💁‍♀️ Ce shampoing est bien si vous avez vraiment des cheveux très secs et abîmé. Il a une odeur très agréable qui reste sur les cheveux. Il démêle très bien et les rend doux. Je le prends souvent pour mes cheveux car ils sont un peux secs au niveau des pointes et ils commence à être abîmé. Donc se produit correspond totalement à mes attentes 😌
L'Oreal Paris Triple Resist Reinforcing Shampoo,5 / 5,I like this shampoo. I usually use this on my hair on the days where I take a quick shower. I like how my hair feels afterwards. The smell is also good.
L'Oreal Paris Triple Resist Reinforcing Shampoo,5 / 5,Le doy 5 Estrellas porque yo no ayava un sampu que me callera bien en mi Cabello desde que lo use la primera vez me encanto mi cabello lo deja hermoso lo amo
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,"Love the scent!! It’s perfectly balanced, nothing too strong and overpowering. The packaging is simple and pretty. Value is wonderful. Definitely recommend for kids and adults, curly or straight!"
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,4 / 5,"I bought this for my mom it’s made with natural ingredients and gently cleanses without stripping my hair. The coconut scent is amazing, and it leaves her hair soft and moisturized. Though it might feel a bit heavy for finer hair, it works great for her!"
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,"Shea Moisture’s 100% Virgin Coconut Oil Baby Wash & Shampoo is a gentle, multi-purpose cleanser perfect for babies and toddlers. It creates a mild, soothing lather that leaves skin and hair soft, hydrated, and clean. The coconut oil and shea butter provide natural moisture, while the subtle, pleasant scent is not overpowering. It’s free from harsh chemicals, making it ideal for sensitive skin. A great choice for parents looking for a safe and nourishing wash for their little ones!"
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,"Un shampoo que hidrata bastante, con una textura súper ligera y un aroma Super rico. Lo único que no me gustó fue en envase porque el del acondicionador es más práctico. Los ingredientes son naturales y es súper eficaz y cumple lo que promete porque te deja el pelo súper suave aunque siendo un shampoo ."
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,4 / 5,"Un champú muy suave y respetuoso con el cabello y el cuero cabelludo. Genera una espuma muy gustosa y deja ek cabello muy suave. Su aroma me encanta, como el de todos los productos de la marca. Calidad/precio es estupendo, para repetir con él."
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,3 / 5,"I really don’t like this shampoo, smell is okay, had a drying alcohol "" it left my hair looking wet&oily. It has also caused my hair to fall out more than normal. Not recommended"
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,4 / 5,Love this product!! Has a slight coconut scent that lasts throughout the week. I find myself having really frizzy hair but this paired with their conditioner does the trick - I have such shiny hair after a wash. The thick product locks in my curly/wavy hair and is definitely on the more affordable side. The packaging comes in a bottle with a convenient pump. A must try fs :)
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,"I received a full sized, 13 fl oz, bottle of Shea Moisture 100% Virgin Coconut Oil Daily Hydration Shampoo with Coconut Milk & Acacia Senegal from TopBox Circle and Shea Moisture in exchange for my honest review. This gentle sulfate free shampoo is ideal for everyday use and suitable for all hair types. The texture/lather is rich, thick and creamy. It completely rinses out leaving no residue. I love the deep cleaning results without stripping and how it makes my extremely dry type 4-ish naturally locked hair feel moisturized. It smells fresh, tropical and almost floral. I thought the scent would be more coconutty. My hair look healthy, less frizzy and shiny. I highly recommend and will purchase this reasonably priced rehydrating hair shampoo in the future. I received this product for free from Topbox Marketing for testing and review purposes. Thanks for including me."
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,3 / 5,Moisture shampoo but yet does not make foam. To have foam need to add more shampoo. Wonderful coconut smell makes it a pleasant experience to use this shampoo. Good for coils dry hair. It does add moisture to hair and keeps it moisturized throughout the next wash. Good shampoo but I wouldn’t purchase again but I do recommend it. Leaves hair soft.
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,4 / 5,"We have both shampoo & conditioner in the bulk size because it’s a great everyday shampoo & conditioner. The scent is a light coconut, which I love, nothing overpowering. It keeps the waves soft & moisturized in the down south heat. The container has a push nozzle which makes it easy to get out and does not deposit too much product. I don’t notice any huge changes in curl pattern, but then again I don’t pay much attention to it. Overall, great everyday product."
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,4 / 5,"Great coconut scent, the lather is not too overwhelming and it rinses off with minimal effort while still leaving my hair moisturized and silky. I wish the packaging had a better grip so it won’t slip while trying to use it."
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,4 / 5,"I use alot of Shea Moisture products so I'm already familiar with the brand. I received this product from TopBox along with the conditioner for free. The smell is a tropical paradise , puts you in the mind of a Pina Colada. I enjoy the light smell that lingers in my hair afterwards, its light not overpowering at all. I usually shampoo 2-3 times during wash day, this had my hair feeling cleaned and not stripped after 2 rinses. It doesnt give that squeaky clean feeling that I get from my staple shampoo but I can definitely see me adding this as an in between. This is a gentle wash shampoo that left my hair feeling hydrated!"
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,3 / 5,"I've been using Shea Moisture's Coconut Daily Shampoo for a while now, and I have to say, it's become a staple in my hair care routine. The coconut oil and shea butter blend not only cleanses my hair thoroughly but also leaves it feeling incredibly soft and moisturized. I love that it's sulfate-free, so it's gentle on my scalp and doesn't strip away natural oils. Plus, the tropical coconut scent is just heavenly, leaving my hair smelling fresh all day long. Overall, this shampoo is a must-have for anyone looking for a nourishing, hydrating cleanse."
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,Love the scent so nice and breathtaking. Price is reasonable and love the packaging of it. Effectiveness is so good. Leaving your hair soft and manageable. Ingredients all natural
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,I buy this product for my kids and they love it! The smell is great and it is very effective. The hair looks very nice after using this shampoo. I also like that the ingredients are clean.
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,"I received this product for free in exchange from my honest review. I'm loving this Shea Moisture shampoo. I have wavy, slightly curly hair, and this shampoo left it feeling so clean and weightless. My normal frizz was drastically reduced. It looked healthy and natural. The level of hydration was very noticeable when I started rinsing it off. Other shampoos leave my hair feeling dry, but this one left my hair feeling so silky soft and not stripped of moisture. I'm very happy to have discovered this product and it's going to be my go to shampoo from now on. I highly recommend it!"
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,I really like this smelt the packaging is nice and the texture is a good consistency it doesn't bubble up to much so double was it good and it rinses off nicely
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,"Elimina las impurezas y rehidrata el cabello con este champú suave sin sulfatos. Formulado con una mezcla nutritiva de aceite de coco 100% virgen, leche de coco cremosa, acacia senegal y manteca de karité de comercio justo , este champú ayuda a proporcionar hidratación, majenabilidad y brillo renovados. Deja el cabello envuelto en una ligera brisa costera de coco. Me encanta su olor lo recomiendo al 100%"
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,4 / 5,The scent on this is beautiful the ingredients are fairly clean. The only thing I don't like is the watery texture I wish it was a little bit thicker. I wish the packages was a pump for the shampoo.
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,I was so excited to try this shampoo. The coconut smell is amazing; even after my hair dries the smell is pretty strong! My hair feels soft and appears more shiny than usual. The lather is not super frothy but still found it easy to apply. Love the product and the ingredients!
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,The smell of coconut oil shampoo is sooo divine! It’s making my hair so soft and hydrating! And it takes frizz too! And it will last me a month or more I will buy it again!
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,I had received this product in exchange for an honest review and I loved it. Not only because shea moisturize is a curly hair brand but also because it left my curls looking more fresh and defined. The packaging could be less difficult to squeeze out the product. Shea moisture is definitely one of the affordable brand of curly hair products!
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,Cleans your hair and scalp without sucking out all of your hair’s nutrients. Cleanses and moisturizes at the same time. It also smells good. Your hair smells and feels fresh and clean
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,4 / 5,I liked the shampoo more than the conditioner. I like how it doesn’t have additives to it which means it doesn’t lather as well but that’s okay. I however didn’t notice how much superior this is to other shampoos I’ve tried. I wouldn’t necessarily repurchase unless it was for a steep discount.
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,4 / 5,The scent of the shampoo is AMAZING!! The ingredients are pretty clean and i love that it is color safe. The price is cheaper if you can buy it from costco on sale. I hate that sometimes it leaves my hair little bit greasy. Other than that i love it.
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,3 / 5,"I wanted to love this product but it just wasn’t quite there. It’s nearly impossible to squeeze this product out of the bottle. I had to ask one of my brothers to squeeze product into my hands whenever I wanted to use it. It’s hard to describe the consistency- it’s almost gelatin-like but also watery if that makes sense. It feels good when applying but the moisture I felt didn’t last as long as I would have liked. It’s not an oily product so if you’re looking for something on the lighter side, this would be a good option. One thing I do love about this moisturizer is the scent! It has a light coconut smell that’s not overpowering. I also originally bought this moisturizer because it’s free of any harsh chemicals and made with natural ingredients."
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,Moisturizer without an overwhelming smell. Feels clean and effective. I appreciate reading about the history of the company of the bottle. I purchased large sizes from Sam’s Club. It was an amazing deal.
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,4 / 5,"I have been using this shampoo for the past 3 years, and it is one of the best shampoos I’ve used. Especially at it’s convenient price. It leaves my hair feeling clean and extremely soft."
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,I use sheamoisture it's a good hydration shampoo his ingredients are 100% virgin it has a very strong packaging with good quality and price his scent is wonderful
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,I absolutely love these hydrating coconut shampoos! Great hudration added to hair and silky smooth finish even when using hot tools. Smells so nice
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,"By far the best conditioner I’ve used on my curls. It not only hydrates and softens my hair but makes my hair feel strong and look defined. There are no silicones, sulfates, or other harsh chemicals and it all comes at a low price. The coconut smell is also amazing and long lasting. Would definitely recommend for curly heads!!"
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,Hands down one of the best shampoos I’ve ever used. My hair feels so moisturized even in the shower. Most shampoos my hair feels dry right after rinsing it out before applying conditioner but with this one my hair feels so soft.
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,"I have very fine curly hair and this shampoo does an amazing job at moisturizing and making my hair look shiny!! I love the coconut scent and it lasts up to three days on my hair! Most importantly, the size of the bottle may be intimidating at first but it lasts me three months and I wash my hair 2 times a week!"
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,I love this stuff. It’s light for my daughters hair and heavy for my hair. It feels silky and doesn’t feel greasy at all. It’s even easy to comb through with out a conditioner!
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,"As someone with thin, wavy hair, I have to be careful about the type and amount of product and oil used on a daily basis. This shampoo is the perfect balance of hydrating without leaving my hair feeling greasy or limp afterwards. No sulfates ensure that my scalp stays clean without any stripping or drying of my hair."
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,I love the shampoo line does not make my hair greasy fast. I also love the clean ingredient list. ￼ Will definitely be re-purchasing in the future. ￼
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,I love this shampoo. It does foam up amazingly on my hair so I use a little bit more amount than I would like to.It does cleanse the hair and the scalp really well. Smells lovely. It is a subtle smell that makes me feel clean and refreshed. It is a great summer product in my opinion. I definitely need to use moisturiser afterwards as my hair gets very knotty. This products cleanses the hair really well.
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,4 / 5,"While I don’t think it’s perfect, I’ve tried many shampoos and this one has been my favorite for a few years now. It makes my hair feel so clean and soft."
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,"I came across this brand when clearing out my cupboards of products filled with chemicals, using the Yuka app this came up as a better option. With that said, I was pleasantly surprised with the results. My hair always feels and smells wonderful when using this product. Since trying this shampoo I’ve continued to purchase more of their products including leave in conditioners and body wash. All of which perform as expected."
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,4 / 5,This shampoo brings back life to your hair. 4/5 stars just because it could be too much moisture for finer hair. This shampoo doesn’t lather on the first go but the second shampoo lathers beautifully!
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,"I love this shampoo. I have really curly hair and while I typically use shampoo and conditioner targeted towards that, I also like to supplement with this sometimes. It smells great, my hair is clean and soft. I really love to use it after swimming at the beach or in the pool."
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,"My hair wasn't really damaged when I started using this shampoo, but it did make my hair feel thicker and stronger. The first time I actually noticed a difference was on the 3rd day of using this shampoo. My hair felt healthier, shinier and stronger. I even noticed that after a few days, I wasn't having to brush it out as much as I normally do. And it smells amazing, too!"
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,Love that this shampoo has hydrated my dry hair. I don’t even need conditioner! I definitely recommend this to others. No harmful silicones nor any harmful sulfate.
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,I have dry scalp and this shampoo dies the perfect job of keep it hydrated. Once a week is enough to keep the moisture in and avoid dryness. Definitely recommend for dry hair!
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,2 / 5,"This is my least favorite shampoo for a couple of reasons, but keep in mind just because it doesn’t work for me and may be fantastic for somebody else. It has been recommended to me a ton of times since I’ve been on the hair care journey to repair and strengthen my locks.￼ It is extremely thick and luxurious with a non-overpowering scent. I find you need to use just a little as it turns to stick to my hair, and simply does not wash out easily. Even with just a one pump or one squirt situation, roughly the size of a quarter, I am left with heavy buildup and it doesn’t wash clean. Even after washing for a long time to ensure all product is rinsed out, I find my hair looks greasy just a few hours afterwards. It also feels as if there is product left in the hair. Tremendous amount of buildup almost right away. I do love the conditioner and use that consistently, but the shampoo just does not work for me."
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,4 / 5,"This shampoo makes my hair feels super light, I don’t get the same heavy feeling when I use this shampoo (it happens with some other brands). I just feel like it doesn’t help my curls as much, otherwise would totally be 5 stars"
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,For all the curly or dry hair people try this! I live in Minnesota it’s dry and cold my hair is always dry but when I started using this my hair was softer and stayed hydrated even at the dead of the winter! It doesn’t strip the hair either!! Try it!!
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,3 / 5,I gave this shampoo a 3 stars because it seemed to take a bit to wash out. It left my hair extremely soft in comparison to similar brands of shampoos. I also enjoyed the scent of the shampoo. I like the packaging of this shampoo label. The price is also quite fair. I would recommend trying this brand of shampoo as there are multiple types.
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,3 / 5,"This shampoo is good for who have hair not damaged, it smell very coconuty and trpoical. But for me, this is not for sombody who trying to look a shampoo for dry scalp, this is good for who want a realy nice smell on hair."
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo,5 / 5,"I love this shampoo. It makes my hair hydrated, soft, shiny, smell good, and more. Ive gotten so many compliments on how healthy my hair looks and this is all i use!"
Eva NYC Clean It Up Shampoo,5 / 5,"I truly do love this product. I think that it works really well, it smells amazing. Leave my hair filling soft and shiny The only thing i'm not a fan of is I do feel like it strips color from my hair even using color safe product."
Eva NYC Clean It Up Shampoo,4 / 5,i really like this shampoo. it made my hair so smooth and soft. my first products from eva nyc and excited to try more from them
Eva NYC Clean It Up Shampoo,5 / 5,I love my hair so much since using this product!! It’s been a life saver. I get tangled easily since I have long thick hair. It helps so much and the scent is soo good!! I recommend this product to everyone!
Eva NYC Clean It Up Shampoo,5 / 5,I bought this and the matching conditioner and I used it all and set it up on automatic refill via Amazon I love this I use a lot of conditioner due to texture of my hair it works well in black peoples hair as well
Eva NYC Clean It Up Shampoo,5 / 5,"This is a great shampoo for regular use. It has a light fragrance, so not overpowering. And it cleans my hair without feeling like it's been stripped. Pair it with the conditioner for really nice haor"
Eva NYC Clean It Up Shampoo,5 / 5,This is a great shampoo at a great price for the quality of it. The ingredients are good and it smells great. Definitely would recommend if you want to upgrade your hair care with out spending 100+.
Eva NYC Clean It Up Shampoo,4 / 5,This is one of the four shampoos I rotate through. It cleans my roots without making them dry at all.
Eva NYC Clean It Up Shampoo,5 / 5,"I loved this shampoo and it's conditioner counterpart! Like many people have stated it is affordable but doesn't leave my scalp dry and does a good job of cleaning! Unfortunately I can't find it anywhere and I think eva nyc has discontinued this product, which I am very sad about. Does anyone have similar recommendations for someone with an oily scalp but thick hair?"
Eva NYC Clean It Up Shampoo,4 / 5,"This is a really good shampoo (Eva NYC is discontinuing it so now is the time to buy it up at a discount!), an overall general moisturizing/balancing formula with argan oil. I prefer the [product:eva-nyc-mane-magic-10-in-1-shampoo] as it REALLY multitasks for all needs, but this one is good for the price if you don’t have extreme needs."
Eva NYC Clean It Up Shampoo,5 / 5,always makes my hair feel so clean as well as moisturized so don’t dry out my scalp. smells amazing too!!!
Eva NYC Clean It Up Shampoo,2 / 5,The color is supposed to get more prevalent as you use it and only wash out when you use regular shampoo. I used it for a month with very little change to my hair. It did make my scalp pink but thats about it
Eva NYC Clean It Up Shampoo,5 / 5,Excellent shampoo. Leaves your scalp feeling clean but doesnt overdry your hair. My hair is curly but I have keratin on so it gets greasy on the scalp fast and dry from the middle to the tips when it doesnt have the right treatment but this shampoo (plus conditioner) makes it feel light and bouncy and shiny which I love.
Eva NYC Clean It Up Shampoo,4 / 5,"Very good shampoo for 4emoving build up and it smells great! Left my hair soft, clean and shiny! I use it once a month. The only drawback is that it's very thin! You have to be careful when pouring it out because it's very easy to get too much!"
Eva NYC Clean It Up Shampoo,5 / 5,I really like this shampoo it did just the trick and a little went along way. It smelled really good and the consistency was good I felt like it really cleaned my hair. I will definitely be buying this again! ￼￼
Eva NYC Clean It Up Shampoo,5 / 5,"I absolutely love everything about Eva nyc! Product smells great, not super heavy on my hair"
Eva NYC Clean It Up Shampoo,4 / 5,"Recently decided to give this shampoo a try (Eva-NYC Clean it up Shampoo) bc it was on sale but it's now a new favorite lol. It's cheaper then %80 of shampoos that are higher end while delivering the SAME (if not dare I say better) results! Hadn't heard of this brand before but it's definitely worth the buy.. Leaves hair clean & really soft, smells absolutely wonderful, and doesn't overdry if your a daily washer. 💦 [product:eva-nyc-clean-it-up-shampoo]"
Eva NYC Clean It Up Shampoo,5 / 5,This shampoo!!!! My favorite shampoo ever! Smells amazing. Leave no left behind residue feeling in my hair. My hair is squeaky clean ( literally) when I use this. I'm just super bummed that target stopped selling it!!!
Eva NYC Clean It Up Shampoo,5 / 5,I love this shampoo and conditioner set to s detox my hair once a week. I use a lot of deep conditioning products and other hair products through a week so it feel really good to use this shampoo once a week to remove build up!
Eva NYC Clean It Up Shampoo,4 / 5,It’s alright. It makes my hair super squeaky clean and the conditioner is a bit runny but works well. Does a great job with an intense clean but it’s a bit drying. Good price point
Eva NYC Clean It Up Shampoo,5 / 5,"I love this shampoo ! Leave my hair clean and soft and smelling so so nice, I usually purchase in the large pump style but I think it’s been discontinued :( please please bring this back ! Nothing leaves my hair cleaner than this!"
Eva NYC Clean It Up Shampoo,5 / 5,I love this shampoo and this brand In general. All their products smell so good and the ingredients are incredible. They leave my hair smooth shiny easy to brush and incredibly great smelling!!
Eva NYC Clean It Up Shampoo,4 / 5,"I use this when I need to give my hair a deep clean from using dry shampoos and waxes, and it works wonders my hair feels clean for almost 3 days straight! The only downside is that it’s not great for color treated/bleached hair because it’s very drying on the ends, leaving my hair straw like at times. So I’ll only use it on my scalp and then deep condition my ends. It smells really nice the bottle is so cute."
Eva NYC Clean It Up Shampoo,5 / 5,Tiene un Aroma riquísimo me encanta y me deja el cabello suavecito y un aroma riquísimo me encanta...
Eva NYC Clean It Up Shampoo,5 / 5,"By far one of the best shampoos I've used in a very long time!!! I have their purple shampoo, curl cream and a few other products."
Eva NYC Clean It Up Shampoo,5 / 5,"My absolute favorite shampoo. It leaves your hair squeaky clean, and I know it leaves it healthy because of the great ingredients. I have a dry scalp, and ever since I’ve started using it I haven’t had dandruff."
Eva NYC Clean It Up Shampoo,5 / 5,This shampoo is amazing! Not only does it smell so good but it leaves my hair soft and replenished. It’s very gentle on the scalp and helps restore and nourish the hair. I recommend. This product for color treated and damaged hair.
Eva NYC Clean It Up Shampoo,4 / 5,"What a surprise this shampoo was!!! I have incredibly oily hair that's very long (thanks pandemic.). I found this on sale and decided to give it a try. It's the perfect size, it's huge! And the shampoo is great! It snacks cleans my oily scalp and hair and leaves us smelling fresh, but very light scent! This is a great shampoo to have around, I highly recommend it!"
Eva NYC Clean It Up Shampoo,3 / 5,I love the smell of this product! It’s a scent that lingers after washing but that isn’t over powering either. The only problem is this shampoo doesn’t agree with my hair very well and because of that I can’t use it on a regular basis.
Eva NYC Clean It Up Shampoo,5 / 5,I use this shampoo about 2-3 times a week depending on my hair wash days. So I use a good amount of dry shampoo in between washes. This shampoo clarifies my hair and gets rid of my build up! It lathers beautifully and leaves my hair shiny. I would recommend this product for ALL hair type!
Eva NYC Clean It Up Shampoo,5 / 5,The smell of this shampoo is to die for! I really like doing a double wash shampoo starting with this formula and finishing with a more hydrating shampoo.&nbsp;
Eva NYC Clean It Up Shampoo,5 / 5,"Obsessed. I’ve been using lower-quality shampoos for a while and my hair had been limp and got greasy easily. I would wash my hair every other day with pretty bad hair by day 2. With this shampoo, I can get to almost 4 days without ANY grease!! My hair feels and looks so soft and healthy."
Eva NYC Clean It Up Shampoo,4 / 5,"I love this brand, but will probably be switching soon due to build up and needing something more professionally tailored to my hair!"
